Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Fax,Open Hours,URL,Provider,Updated Date,Country,Status,Direction URL,Stock Ticker,Photo Reference,Allergy Region
T2Y,Quest Diagnostics - Glastonbury Western Boulevard - Employer Drug Testing Not Offered,41.721136,-72.5889048,"305 Western Blvd, Glastonbury, CT, 06033",305 Western Blvd,Glastonbury,CT,6033,Hartford,860-781-0396,860-633-3523,monday :- 07:00 - 16:00 | tuesday :- 07:00 - 16:00 | wednesday :- 07:00 - 16:00 | thursday :- 07:00 - 16:00 | friday :- 07:00 - 16:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/305+Western+Blvd,+Glastonbury,+CT,+06033,+USA/",DGX:NYSE,,
CXY,Quest Diagnostics - Glendale North Verdugo - Employer Drug Testing Not Offered,34.2039341,-118.2257039,"3600 N Verdugo Rd Suite 303, Glendale, CA, 91208",3600 N Verdugo Rd Suite 303,Glendale,CA,91208,Los Angeles,747-257-4962,818-957-7814,monday :- 07:00 - 15:30 | tuesday :- 07:00 - 15:30 | wednesday :- 07:00 - 15:30 | thursday :- 07:00 - 15:30 | friday :- 07:00 - 15:30 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/3600+N+Verdugo+Rd+Suite+303,+Glendale,+CA,+91208,+USA/",DGX:NYSE,,
Y3B,Quest Diagnostics - Glendale South Central,34.127355,-118.257317,"1500 S Central Ave Ste 326, Glendale, CA, 91204",1500 S Central Ave Ste 326,Glendale,CA,91204,Los Angeles,818-246-1298,818-246-1373,monday :- 08:00 - 17:00 | tuesday :- 08:00 - 17:00 | wednesday :- 08:00 - 17:00 | thursday :- 08:00 - 17:00 | friday :- 08:00 - 17:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1500+S+Central+Ave+Ste+326,+Glendale,+CA,+91204,+USA/",DGX:NYSE,,
CYY,Quest Diagnostics - Glendale South Central - Employer Drug Testing Not Offered,34.136531,-118.257465,"800 S Central Ave Ste 205, Glendale, CA, 91204",800 S Central Ave Ste 205,Glendale,CA,91204,Los Angeles,818-244-3673,818-244-6549,monday :- 06:30 - 15:30 | tuesday :- 06:30 - 15:30 | wednesday :- 06:30 - 15:30 | thursday :- 06:30 - 15:30 | friday :- 06:30 - 15:30 | saturday :- 06:30 - 11:00 | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/800+S+Central+Ave+Ste+205,+Glendale,+CA,+91204,+USA/",DGX:NYSE,,
FBH,Quest Diagnostics - Glendale South Chevy Chase - Employer Drug Testing Not Offered,34.1366203,-118.2403194,"801 S Chevy Chase Dr Ste 50, Glendale, CA, 91205",801 S Chevy Chase Dr Ste 50,Glendale,CA,91205,Los Angeles,818-553-0550,818-545-7343,monday :- 07:00 - 16:00 | tuesday :- 07:00 - 16:00 | wednesday :- 07:00 - 16:00 | thursday :- 07:00 - 16:00 | friday :- 07:00 - 16:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/801+S+Chevy+Chase+Dr+Ste+50,+Glendale,+CA,+91205,+USA/",DGX:NYSE,,
CZU,Quest Diagnostics - Glendora South Grand Avenue - Employer Drug Testing Not Offered,34.1337935,-117.8719342,"210 S Grand Ave Ste 124, Glendora, CA, 91741",210 S Grand Ave Ste 124,Glendora,CA,91741,Los Angeles,626-250-1614,626-852-0164,monday :- 06:30 - 15:30 | tuesday :- 06:30 - 15:30 | wednesday :- 06:30 - 15:30 | thursday :- 06:30 - 15:30 | friday :- 06:30 - 15:30 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/210+S+Grand+Ave+Ste+124,+Glendora,+CA,+91741,+USA/",DGX:NYSE,,
YMF,Quest Diagnostics - Glenolden,39.9063159,-75.29088,"90 N Macdade Blvd, Glenolden, PA, 19036",90 N Macdade Blvd,Glenolden,PA,19036,Delaware,610-534-4104,610-534-4174,monday :- 07:00 - 15:30 | tuesday :- 07:00 - 15:30 | wednesday :- 07:00 - 15:30 | thursday :- 07:00 - 15:30 | friday :- 07:00 - 15:30 | saturday :- 08:00 - 12:00 | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/90+N+Macdade+Blvd,+Glenolden,+PA,+19036,+USA/",DGX:NYSE,,
R4G,Quest Diagnostics - Glenview,42.098177,-87.8202309,"2551 Compass Rd Ste 120, Glenview, IL, 60026",2551 Compass Rd Ste 120,Glenview,IL,60026,Cook,847-998-8909,847-998-8980,monday :- 07:00 - 15:00 | tuesday :- 07:00 - 15:00 | wednesday :- 07:00 - 15:00 | thursday :- 07:00 - 15:00 | friday :- 07:00 - 15:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2551+Compass+Rd+Ste+120,+Glenview,+IL,+60026,+USA/",DGX:NYSE,,
PAT,Quest Diagnostics - Glynn Callaway Clinic,37.155484,-93.2796388,"3231 S National 1st Floor, Springfield, MO, 65807",3231 S National 1st Floor,Springfield,MO,65807,Greene,417-689-5714,417-823-4983,monday :- 06:30 - 18:00 | tuesday :- 06:30 - 18:00 | wednesday :- 06:30 - 18:00 | thursday :- 06:30 - 18:00 | friday :- 06:30 - 18:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/3231+S+National+1st+Floor,+Springfield,+MO,+65807,+USA/",DGX:NYSE,,
2JG,Quest Diagnostics - Glynn Callaway Two,37.155484,-93.2796388,"3231 S National First Floor - South, Springfield, MO, 65807",3231 S National First Floor - South,Springfield,MO,65807,Greene,417-209-4665,417-823-4983,monday :- 06:30 - 18:00 | tuesday :- 06:30 - 18:00 | wednesday :- 06:30 - 18:00 | thursday :- 06:30 - 18:00 | friday :- 06:30 - 18:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/3231+S+National+First+Floor+-+South,+Springfield,+MO,+65807,+USA/",DGX:NYSE,,
2GM,Quest Diagnostics - Goffstown,43.0152116,-71.5878341,"89 S Mast St, Goffstown, NH, 03045",89 S Mast St,Goffstown,NH,3045,Hillsborough,603-497-7599,603-497-2008,monday :- 07:00 - 20:00 | tuesday :- 07:00 - 17:00 | wednesday :- 07:00 - 20:00 | thursday :- 07:00 - 17:00 | friday :- 07:00 - 17:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/89+S+Mast+St,+Goffstown,+NH,+03045,+USA/",DGX:NYSE,,
O3K,Quest Diagnostics - Gold River Golden Center - Employer Drug Testing Not Offered,38.6240447,-121.2643413,"2180 Golden Center Lane Ste 50, Rancho Cordova, CA, 95670",2180 Golden Center Lane Ste 50,Rancho Cordova,CA,95670,Sacramento,916-638-1858,916-631-1375,monday :- 07:00 - 16:00 | tuesday :- 07:00 - 16:00 | wednesday :- 07:00 - 16:00 | thursday :- 07:00 - 16:00 | friday :- 07:00 - 16:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2180+Golden+Center+Lane+Ste+50,+Rancho+Cordova,+CA,+95670,+USA/",DGX:NYSE,,
YJ7,Quest Diagnostics - Goldsboro Nc,35.3979914,-77.959874,"2400 Wayne Memorial Dr Suite D, Goldsboro, NC, 27534",2400 Wayne Memorial Dr Suite D,Goldsboro,NC,27534,Wayne,919-735-5440,919-735-5524,"monday :- 07:00 - 12:00, 13:00 - 15:00 | tuesday :- 07:00 - 12:00, 13:00 - 15:00 | wednesday :- 07:00 - 12:00, 13:00 - 15:00 | thursday :- 07:00 - 12:00, 13:00 - 15:00 | friday :- 08:00 - 12:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2400+Wayne+Memorial+Dr+Suite+D,+Goldsboro,+NC,+27534,+USA/",DGX:NYSE,,
CIZ,Quest Diagnostics - Goleta Hollister Ave - Employer Drug Testing Not Offered,34.435386,-119.811248,"5360b Hollister Ave Ste B, Santa Barbara, CA, 93111",5360b Hollister Ave Ste B,Santa Barbara,CA,93111,Santa Barbara,805-967-6424,805-683-3803,monday :- 07:30 - 12:00 | tuesday :- 07:30 - 12:00 | wednesday :- 07:30 - 12:00 | thursday :- 07:30 - 12:00 | friday :- 07:30 - 12:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/5360b+Hollister+Ave+Ste+B,+Santa+Barbara,+CA,+93111,+USA/",DGX:NYSE,,
ND4,Quest Diagnostics - Golf Course Road,35.208065,-106.67833,"10511 Golf Course Road Nw Suite 106, Albuquerque, NM, 87114",10511 Golf Course Road Nw Suite 106,Albuquerque,NM,87114,Bernalillo,505-899-8558,505-899-8780,monday :- 07:00 - 16:00 | tuesday :- 07:00 - 16:00 | wednesday :- 07:00 - 16:00 | thursday :- 07:00 - 16:00 | friday :- 07:00 - 16:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/10511+Golf+Course+Road+Nw+Suite+106,+Albuquerque,+NM,+87114,+USA/",DGX:NYSE,,
S6F,Quest Diagnostics - Gonzales,30.2205946,-90.9201739,"1602 S Burnside Ave Ste D, Gonzales, LA, 70737",1602 S Burnside Ave Ste D,Gonzales,LA,70737,Ascension Parish,225-666-0161,225-647-0415,"monday :- 07:00 - 12:00, 13:00 - 16:30 | tuesday :- 07:00 - 12:00, 13:00 - 16:30 | wednesday :- 07:00 - 12:00, 13:00 - 16:30 | thursday :- 07:00 - 12:00, 13:00 - 16:30 | friday :- 07:00 - 12:00, 13:00 - 16:30 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1602+S+Burnside+Ave+Ste+D,+Gonzales,+LA,+70737,+USA/",DGX:NYSE,,
GDM,Quest Diagnostics - Good Samaritan Medical Center - Employer Drug Testing Not Offered,26.725872,-80.050914,"1411 N Flagler Dr Ste 9200, West Palm Beach, FL, 33401",1411 N Flagler Dr Ste 9200,West Palm Beach,FL,33401,Palm Beach,561-650-1239,561-650-1243,monday :- 07:30 - 16:00 | tuesday :- 07:30 - 16:00 | wednesday :- 07:30 - 16:00 | thursday :- 07:30 - 16:00 | friday :- 07:30 - 16:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1411+N+Flagler+Dr+Ste+9200,+West+Palm+Beach,+FL,+33401,+USA/",DGX:NYSE,,
GHN,Quest Diagnostics - Goshen - 30 Hatfield Lane,41.3945075,-74.339657,"30 Hatfield Ln, Goshen, NY, 10924",30 Hatfield Ln,Goshen,NY,10924,Orange,845-615-1453,845-615-1409,monday :- 07:30 - 16:00 | tuesday :- 07:30 - 16:00 | wednesday :- 07:30 - 16:00 | thursday :- 07:30 - 16:00 | friday :- 07:30 - 16:00 | saturday :- 08:00 - 12:00 | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/30+Hatfield+Ln,+Goshen,+NY,+10924,+USA/",DGX:NYSE,,
JJW,Quest Diagnostics - Granbury,32.437138,-97.773843,"805 Hill Blvd Unit 108, Granbury, TX, 76048",805 Hill Blvd Unit 108,Granbury,TX,76048,Hood,817-279-6116,817-279-6659,"monday :- 07:00 - 12:00, 13:00 - 16:00 | tuesday :- 07:00 - 12:00, 13:00 - 16:00 | wednesday :- 07:00 - 12:00, 13:00 - 16:00 | thursday :- 07:00 - 12:00, 13:00 - 16:00 | friday :- 07:00 - 12:00, 13:00 - 16:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/805+Hill+Blvd+Unit+108,+Granbury,+TX,+76048,+USA/",DGX:NYSE,,
JY1,Quest Diagnostics - Granby - Employer Drug Testing Not Offered,41.9541423,-72.7861169,"18 East Granby Rd 203, Granby, CT, 06035",18 East Granby Rd 203,Granby,CT,6035,Hartford,860-325-4756,860-844-8562,monday :- 07:30 - 16:00 | tuesday :- 07:30 - 16:00 | wednesday :- 07:30 - 16:00 | thursday :- 07:30 - 16:00 | friday :- 07:30 - 16:00 | saturday :- 08:00 - 12:00 | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/18+East+Granby+Rd+203,+Granby,+CT,+06035,+USA/",DGX:NYSE,,
GRQ,Quest Diagnostics - Grand Blanc Porter Employer Drug Testing Not Offered,42.943921,-83.662294,"6011 Porter Rd, Grand Blanc, MI, 48439",6011 Porter Rd,Grand Blanc,MI,48439,Genesee,810-695-7975,810-695-6935,monday :- 06:00 - 16:00 | tuesday :- 06:00 - 16:00 | wednesday :- 06:00 - 10:00 | thursday :- 06:00 - 16:00 | friday :- 06:00 - 16:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/6011+Porter+Rd,+Grand+Blanc,+MI,+48439,+USA/",DGX:NYSE,,
C9U,Quest Diagnostics - Grand Blanc Regency Park - Employer Drug Testing Not Offered,42.8979292,-83.6342197,"3434 Regency Park Dr Ste B, Grand Blanc, MI, 48439",3434 Regency Park Dr Ste B,Grand Blanc,MI,48439,Genesee,248-247-9489,810-695-2058,monday :- 07:00 - 16:00 | tuesday :- 07:00 - 16:00 | wednesday :- 07:00 - 17:00 | thursday :- 07:00 - 16:00 | friday :- 07:00 - 13:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/3434+Regency+Park+Dr+Ste+B,+Grand+Blanc,+MI,+48439,+USA/",DGX:NYSE,,
JI1,Quest Diagnostics - Grand Island,43.008643,-78.951327,"1738 Grand Island Blvd, Grand Island, NY, 14072",1738 Grand Island Blvd,Grand Island,NY,14072,Erie,716-773-3040,716-773-3090,monday :- 06:00 - 14:00 | tuesday :- 06:00 - 14:00 | wednesday :- 06:00 - 14:00 | thursday :- 06:00 - 14:00 | friday :- 06:00 - 14:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1738+Grand+Island+Blvd,+Grand+Island,+NY,+14072,+USA/",DGX:NYSE,,
AAQU,Quest Diagnostics - Grand Rapids Beltline,42.9941185,-85.5931234,"1971 E Beltline Ave Ne Ste 209, Grand Rapids, MI, 49525",1971 E Beltline Ave Ne Ste 209,Grand Rapids,MI,49525,Kent,616-240-7817,,monday :- 07:00 - 17:00 | tuesday :- 07:00 - 17:00 | wednesday :- 07:00 - 17:00 | thursday :- 07:00 - 17:00 | friday :- 07:00 - 17:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1971+E+Beltline+Ave+Ne+Ste+209,+Grand+Rapids,+MI,+49525,+USA/",DGX:NYSE,,
GPR,Quest Diagnostics - Grand Rapids Lake Michigan Drive,42.9727655,-85.7647228,"3935 Lake Michigan Dr Nw, Grand Rapids, MI, 49534",3935 Lake Michigan Dr Nw,Grand Rapids,MI,49534,Kent,616-204-9160,616-791-4374,monday :- 07:00 - 15:30 | tuesday :- 07:00 - 15:30 | wednesday :- 07:00 - 15:30 | thursday :- 07:00 - 15:30 | friday :- 07:00 - 15:30 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/3935+Lake+Michigan+Dr+Nw,+Grand+Rapids,+MI,+49534,+USA/",DGX:NYSE,,
T3I,Quest Diagnostics - Grass Valley Glasson Way - Employer Drug Testing Not Offered,39.2281115,-121.0476242,"155 Glasson Wy Building 4, Grass Valley, CA, 95945",155 Glasson Wy Building 4,Grass Valley,CA,95945,Nevada,360-488-4901,530-477-7220,monday :- 06:30 - 16:30 | tuesday :- 06:30 - 16:30 | wednesday :- 06:30 - 16:30 | thursday :- 06:30 - 16:30 | friday :- 06:30 - 16:30 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/155+Glasson+Wy+Building+4,+Grass+Valley,+CA,+95945,+USA/",DGX:NYSE,,
DJQ,Quest Diagnostics - Grass Valley Sierra College - Employer Drug Testing Not Offered,39.2357102,-121.0536397,"300 Sierra College Dr Suite 210, Grass Valley, CA, 95945",300 Sierra College Dr Suite 210,Grass Valley,CA,95945,Nevada,530-271-0153,530-271-2136,"monday :- 07:00 - 11:00, 12:00 - 15:00 | tuesday :- 07:00 - 11:00, 12:00 - 15:00 | wednesday :- 07:00 - 11:00, 12:00 - 15:00 | thursday :- 07:00 - 11:00, 12:00 - 15:00 | friday :- 07:00 - 11:00, 12:00 - 15:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/300+Sierra+College+Dr+Suite+210,+Grass+Valley,+CA,+95945,+USA/",DGX:NYSE,,
KI3,Quest Diagnostics - Great Falls,47.488194,-111.297934,"401 15th Ave S Ste 107, Great Falls, MT, 59405",401 15th Ave S Ste 107,Great Falls,MT,59405,Cascade,406-750-7795,406-452-5050,"monday :- 07:00 - 12:00, 13:00 - 16:00 | tuesday :- 07:00 - 12:00, 13:00 - 16:00 | wednesday :- 07:00 - 12:00, 13:00 - 16:00 | thursday :- 07:00 - 12:00, 13:00 - 16:00 | friday :- 07:00 - 12:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/401+15th+Ave+S+Ste+107,+Great+Falls,+MT,+59405,+USA/",DGX:NYSE,,
GRP,Quest Diagnostics - Green,40.9663873,-81.4648972,"3479 Massillon Rd, Uniontown, OH, 44685",3479 Massillon Rd,Uniontown,OH,44685,Summit,330-896-3707,330-899-9872,monday :- 06:00 - 12:00 | tuesday :- 06:00 - 12:00 | wednesday :- 06:00 - 12:00 | thursday :- 06:00 - 12:00 | friday :- 06:00 - 12:00 | saturday :- 07:00 - 11:00 | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/3479+Massillon+Rd,+Uniontown,+OH,+44685,+USA/",DGX:NYSE,,
2ID,Quest Diagnostics - Green Spring Psc,39.4211616,-76.6672151,"10755 Falls Rd Ste 200b, Lutherville Timonium, MD, 21093",10755 Falls Rd Ste 200b,Lutherville Timonium,MD,21093,Baltimore,443-391-3914,410-494-1465,monday :- 08:00 - 17:00 | tuesday :- 08:00 - 17:00 | wednesday :- 08:00 - 17:00 | thursday :- 08:00 - 17:00 | friday :- 08:00 - 17:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/10755+Falls+Rd+Ste+200b,+Lutherville+Timonium,+MD,+21093,+USA/",DGX:NYSE,,
U6W,Quest Diagnostics - Greenback Dignity,38.6794188,-121.2988185,"7115 Greenback Ln, Citrus Heights, CA, 95621",7115 Greenback Ln,Citrus Heights,CA,95621,Sacramento,279-321-1094,916-721-0169,"monday :- 07:00 - 11:00, 12:00 - 16:00 | tuesday :- 07:00 - 11:00, 12:00 - 16:00 | wednesday :- 07:00 - 11:00, 12:00 - 16:00 | thursday :- 07:00 - 11:00, 12:00 - 16:00 | friday :- 07:00 - 11:00, 12:00 - 16:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/7115+Greenback+Ln,+Citrus+Heights,+CA,+95621,+USA/",DGX:NYSE,,
GK3,Quest Diagnostics - Greenbelt - Employer Drug Testing Not Offered,38.9926021,-76.8756741,"7500 Hanover Pkwy Suite 105c, Greenbelt, MD, 20770",7500 Hanover Pkwy Suite 105c,Greenbelt,MD,20770,Prince George's,301-441-2393,301-345-1555,"monday :- 08:00 - 12:00, 13:00 - 16:00 | tuesday :- 08:00 - 12:00, 13:00 - 16:00 | wednesday :- 08:00 - 12:00, 13:00 - 16:00 | thursday :- 08:00 - 12:00, 13:00 - 16:00 | friday :- 08:00 - 12:00, 13:00 - 16:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/7500+Hanover+Pkwy+Suite+105c,+Greenbelt,+MD,+20770,+USA/",DGX:NYSE,,
L2T,Quest Diagnostics - Greenbrae South Eliseo,37.9437585,-122.5333743,"1000 S Eliseo Dr Ste 100, Greenbrae, CA, 94904",1000 S Eliseo Dr Ste 100,Greenbrae,CA,94904,Marin,415-299-6461,415-925-5150,monday :- 07:00 - 11:00 | tuesday :- 07:00 - 11:00 | wednesday :- 07:00 - 11:00 | thursday :- 07:00 - 11:00 | friday :- 07:00 - 11:00 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1000+S+Eliseo+Dr+Ste+100,+Greenbrae,+CA,+94904,+USA/",DGX:NYSE,,
GFD,Quest Diagnostics - Greenfield,39.8043172,-85.7793221,"740 W Green Meadows Dr, Greenfield, IN, 46140",740 W Green Meadows Dr,Greenfield,IN,46140,Hancock,866-697-8378,317-318-7480,monday :- 07:00 - 16:30 | tuesday :- 07:00 - 16:30 | wednesday :- 07:00 - 16:30 | thursday :- 07:00 - 16:30 | friday :- 07:00 - 16:30 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/740+W+Green+Meadows+Dr,+Greenfield,+IN,+46140,+USA/",DGX:NYSE,,
WE8,Quest Diagnostics - Greensburg East,40.3061722,-79.5757725,"5240 Route 30 Ste B, Greensburg, PA, 15601",5240 Route 30 Ste B,Greensburg,PA,15601,Westmoreland,724-834-6001,724-834-3961,monday :- 07:00 - 14:30 | tuesday :- 07:00 - 14:30 | wednesday :- 07:00 - 14:30 | thursday :- 07:00 - 14:30 | friday :- 07:00 - 14:30 | saturday :- closed | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/5240+Route+30+Ste+B,+Greensburg,+PA,+15601,+USA/",DGX:NYSE,,
IE7,Quest Diagnostics - Greensburg West,40.3067306,-79.5826423,"2510 Greengate Centre Circle Greengate Centre, Greensburg, PA, 15601",2510 Greengate Centre Circle Greengate Centre,Greensburg,PA,15601,Westmoreland,724-853-6768,724-853-6748,monday :- 07:00 - 14:00 | tuesday :- 07:00 - 14:00 | wednesday :- 07:00 - 14:00 | thursday :- 07:00 - 14:00 | friday :- 07:00 - 14:00 | saturday :- 07:00 - 12:00 | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2510+Greengate+Centre+Circle+Greengate+Centre,+Greensburg,+PA,+15601,+USA/",DGX:NYSE,,
GPC,Quest Diagnostics - Greentree,40.4203452,-80.0449645,"969 Greentree Rd Second Fl, Pittsburgh, PA, 15220",969 Greentree Rd Second Fl,Pittsburgh,PA,15220,Allegheny,412-922-0215,412-922-0217,monday :- 06:30 - 17:30 | tuesday :- 06:30 - 17:30 | wednesday :- 06:30 - 17:30 | thursday :- 06:30 - 17:30 | friday :- 06:30 - 17:30 | saturday :- 07:00 - 12:00 | sunday :- closed,https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/969+Greentree+Rd+Second+Fl,+Pittsburgh,+PA,+15220,+USA/",DGX:NYSE,,
SGE,Quest Diagnostics - Greenville,34.8432544,-82.3114514,"430 Roper Mountain Road Suite H-1, Greenville, SC, 29615",430 Roper Mountain Road Suite H-1,Greenville,SC,29615,Greenville,864-263-4895,864-288-5340,"monday :- 08:00 - 12:30, 13:30 - 16:00 | tuesday :- 08:00 - 12:30, 13:30 - 16:00 | wednesday :- 08:00 - 12:30, 13:30 - 16:00 | thursday :- 08:00 - 12:30, 13:30 - 16:00 | friday :- 08:00 - 12:30, 13:30 - 16:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/430+Roper+Mountain+Road+Suite+H-1,+Greenville,+SC,+29615,+USA/",DGX:NYSE,,
GVN,Quest Diagnostics - Greenville,33.1275246,-96.1088618,"4101 Wesley St Suite G, Greenville, TX, 75401",4101 Wesley St Suite G,Greenville,TX,75401,Hunt,903-454-4491,903-454-5436,"monday :- 07:00 - 11:30, 12:30 - 16:00 | tuesday :- 07:00 - 11:30, 12:30 - 16:00 | wednesday :- 07:00 - 11:30, 12:30 - 16:00 | thursday :- 07:00 - 11:30, 12:30 - 16:00 | friday :- 07:00 - 11:30, 12:30 - 16:00 | saturday :- closed | sunday :- closed",https://appointment.questdiagnostics.com/find-location/as-location-finder,Quest Diagnostics,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/4101+Wesley+St+Suite+G,+Greenville,+TX,+75401,+USA/",DGX:NYSE,,
