Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Fax,Open Hours,URL,Provider,Updated Date,Country,Status,Direction URL,Stock Ticker,Photo Reference,Allergy Region
BK8,Quest Diagnostics - Conway ,33.7800541,-79.0140165,"660 Singleton Ridge Rd Suite B, Conway, SC, 29528",660 Singleton Ridge Rd Suite B,Conway,SC,29528,Horry,843-428-0059,843-347-4422,"m,t,th 7:30 am-1:00 pm & 1:30 pm-4:30 pm|w,f 7:30 am-1:00 pm",https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/660+Singleton+Ridge+Rd+Suite+B,+Conway,+SC,+29528,+USA/",DGX:NYSE,,3
SGE,Quest Diagnostics - Greenville,34.8432544,-82.3114514,"430 Roper Mountain Road Suite H-1, Greenville, SC, 29615",430 Roper Mountain Road Suite H-1,Greenville,SC,29615,Greenville,864-263-4895,864-288-5340,Monday-Friday 8:00 am-12:30 pm & 1:30 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/430+Roper+Mountain+Road+Suite+H-1,+Greenville,+SC,+29615,+USA/",DGX:NYSE,ATtYBwLlbj5YrJmWU-7CclvHnMz8wZsf6kN_60X5NVob85vvaLwd_Vn_rbWiUQcQPLDThBKtLrx5ckChbWqoAViLg5kdX_aVMdSMkryskB_4TfheD0syhQnHRqgJxgeMHIAsH2PF_xXrtTTrXAA1-gcoFhCNUIjvpefy3SLdk_2hkGlPNNlk,3
W6J,Quest Diagnostics - Hilton Head,32.2199407,-80.7128873,"8 Hospital Center Blvd Ste 140, Hilton Head Island, SC, 29926",8 Hospital Center Blvd Ste 140,Hilton Head Island,SC,29926,Beaufort,843-681-2080,843-681-2085,Monday-Friday 7:30 am-12:30 pm & 1:30 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/8+Hospital+Center+Blvd+Ste+140,+Hilton+Head+Island,+SC,+29926,+USA/",DGX:NYSE,,3
D6G,Quest Diagnostics - Inside Walmart Store #4506 In Columbia,34.1381087,-80.9661184,"321 Killian Rd, Columbia, SC, 29203",321 Killian Rd,Columbia,SC,29203,Richland,803-369-3230,803-333-9997,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-4:00 pm|sa 7:00 am-11:00 am & 11:30 am-2:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/321+Killian+Rd,+Columbia,+SC,+29203,+USA/",DGX:NYSE,,3
I8T,Quest Diagnostics - Irmo,34.08119,-81.1784629,"7182 Woodrow St Ste Tbd, Irmo, SC, 29063",7182 Woodrow St Ste Tbd,Irmo,SC,29063,Richland,803-973-6987,803-732-7076,Monday-Friday 8:00 am-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/7182+Woodrow+St+Ste+Tbd,+Irmo,+SC,+29063,+USA/",DGX:NYSE,ATtYBwLj85Wn0ZclMk_aZBE056-BHY9mC3bCL7Ka7FeCVgdStLIC7tbu5GDbAJVYlpd8dZNEm7hVWVOq3ot4F-o_6ZSpHHuqCCw655HZFEqvLvy5Y4TutMItaq5xirpdtXmGq2Y8IgCjzLrf0sXcw77IUX44d4Jp6-0eSTx8HYfU2AWjGu9f,3
A9F,Quest Diagnostics - Lancaster,34.7157507,-80.7908401,"901 Meeting Street Ste 103, Lancaster, SC, 29720",901 Meeting Street Ste 103,Lancaster,SC,29720,Lancaster,803-577-1488,803-286-1256,Monday-Friday 8:00 am-12:00 pm & 1:00 pm-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/901+Meeting+Street+Ste+103,+Lancaster,+SC,+29720,+USA/",DGX:NYSE,ATtYBwKQnKvb9tO2s9RijVgIXgQa_Sca7_8JUdYGlENMJVAgS4fHroCbqcDEW6y28HvlbU-2MTQWQZkPFqoIba7t0A5EqJVMq0oWv8rJYZoQo4fEsQuDcWPJJXY_pnWje5GKBlaldbzGbIn_XU4yedwqkIRLkiknTYSP_gm7Bt3w_8OtP-Ag,3
EOG,Quest Diagnostics - Myrtle Beach,33.7585411,-78.817209,"909 Medical Cir, Myrtle Beach, SC, 29572",909 Medical Cir,Myrtle Beach,SC,29572,Horry,843-449-4897,843-449-4529,m-th 8:00 am-1:00 pm & 2:00 pm-3:00 pm|f 8:00 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/909+Medical+Cir,+Myrtle+Beach,+SC,+29572,+USA/",DGX:NYSE,ATtYBwL2HZgZFfiXx5arI8-xjsTr3sD89FBUnUxiulbsqAR8zx7h9cmzMWUHhZZd5UPhEebeDXztUA1c6hFYGHgdbrZ7gn3A5Zrdg3WeseLPnFRruAOnRpTeerVYMEAVmKAE-RUiItBV6FB7KxzHEG4vDH5PzShkR-LPZEAyVT9xnEmmSU_W,3
EK4,Quest Diagnostics - Rock Hill ,34.9555806,-81.0495341,"200 S Herlong Ave Suite D, Rock Hill, SC, 29732",200 S Herlong Ave Suite D,Rock Hill,SC,29732,York,803-833-7337,803-329-8207,Monday-Friday 7:30 am-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/200+S+Herlong+Ave+Suite+D,+Rock+Hill,+SC,+29732,+USA/",DGX:NYSE,ATtYBwKZ6PD5mmW6TroJcmKxbtawfdxUnMXNiEUo2M-7BVJfgAk94Os4qBo_sY3UDsRNNaa3sK7ToCixviV5aucyZHLV9Ydj2jvlpVfrsXm8es6lqSYdoBH0eSh8ELMnf8QpTMW1re3r7SjpLH8wSl-1WgqvgRtLAY9s6blZf_ZOOP99TuwS,3
P8G,Quest Diagnostics - Savage Road,32.8066756,-80.0287207,"1941 Savage Dr Ste 100, Charleston, SC, 29407",1941 Savage Dr Ste 100,Charleston,SC,29407,Charleston,843-406-7538,843-763-1605,Monday-Friday 8:00 am-1:00 pm & 2:00 pm-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1941+Savage+Dr+Ste+100,+Charleston,+SC,+29407,+USA/",DGX:NYSE,,3
FTZ,Quest Diagnostics - Summerville,32.9725817,-80.170048,"1203 Old Trolley Rd Suite D, Summerville, SC, 29485",1203 Old Trolley Rd Suite D,Summerville,SC,29485,Dorchester,843-873-3336,843-873-9996,Monday-Friday 8:00 am-1:00 pm & 2:00 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1203+Old+Trolley+Rd+Suite+D,+Summerville,+SC,+29485,+USA/",DGX:NYSE,ATtYBwJ209m15EzvgYFWSXkoNtQlu4zJa4xemxILM-Cc7vqW_y4-tlP7-Oj6CASm2RWwLrTag4c3PXH6eNdMuBF6U_FVjftKjA45rH4wlVp-AXAPlUmvA7fxPhsoF5LAORO8fuUZX09nm2RDsJtwzR8P9F-ApArxLApQ8UMOYBQbHZfNJaM7,3
O12,Quest Diagnostics - Bristol,36.5900958,-82.2210593,"350 Blountville Hwy Ste 104, Bristol, TN, 37620",350 Blountville Hwy Ste 104,Bristol,TN,37620,Sullivan,423-764-4330,423-274-0137,Monday-Friday 7:00 am-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/350+Blountville+Hwy+Ste+104,+Bristol,+TN,+37620,+USA/",DGX:NYSE,ATtYBwKX09b5A5TOImpMCPSgedjPL9aQ5E-yExl__ysUTSz-vYh72wePHne3vGeKVwjz_QcdVZfH0imCRhwKbZGi3myGAjIyqmi04ih9EgFjy_qNt0nUvT4VdqU5yu8UOe6swak44jU8VUUOHrPgnwyXUcMb49SX1GPWsEzU8kKMtmZ-rlQ3,5
BD,Quest Diagnostics - Chattanooga,35.046558,-85.277766,"600 N Holtzclaw Ave Ste 210, Chattanooga, TN, 37404",600 N Holtzclaw Ave Ste 210,Chattanooga,TN,37404,Hamilton,423-622-9288,423-622-9289,Monday-Friday 8:30 am-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/600+N+Holtzclaw+Ave+Ste+210,+Chattanooga,+TN,+37404,+USA/",DGX:NYSE,ATtYBwIZOLxQedoY5kC1x1w-giZEs2_hB3thlKokbzvwxSUB3PNONdeVHSmrz3wnnsV5QiuGmO4_PT_CTjMZuOqxm1Z9HabH1qG7feX8-55ypaHbxQ44IhGOblTmGLJV7GNRxejpCfV5VaklXAePI4pJpWZL6_dLZJ0NakLYEg5MLbH_q2FY,5
YOJ,Quest Diagnostics - Clarksville Gateway,36.57714496,-87.27311611,"751 Chesapeake Ln Ste 103, Clarksville, TN, 37040",751 Chesapeake Ln Ste 103,Clarksville,TN,37040,Montgomery,931-503-8321,931-503-8387,Monday-Friday 7:30 am-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/751+Chesapeake+Ln+Ste+103,+Clarksville,+TN,+37040,+USA/",DGX:NYSE,ATtYBwJ1BjMlvY20HKqMmAvhwMBrrut_LeITwI-rinOTHjn8_jLI1fEEdZmW2a6Socx0DnJvjvpl13mteibE8RapY62ozNuDKvdICXPJb8N6J-2IOch7gSZNQA156ZqLbeitKKIwAamB9CVoizYSb5XQAZY0GwEd3m5HeDpoFi-79YQBmIRJ,5
FKN,Quest Diagnostics - Franklin,35.951012,-86.81853,"2001 Mallory Ln Coolsprings Professional Suite 102, Franklin, TN, 37067",2001 Mallory Ln Coolsprings Professional Suite 102,Franklin,TN,37067,Williamson,615-771-7460,615-771-7576,Monday-Friday 7:30 am-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2001+Mallory+Ln+Coolsprings+Professional+Suite+102,+Franklin,+TN,+37067,+USA/",DGX:NYSE,ATtYBwICP5htqKtAxOt0025Wb0-r-sZFQo1wP58eIR-xM5Gmttl9HKUaZIzz7mUJBrH2TLDcwWpI1-K3G9meiu_gWX1U86ohqGkSJ5GCvL78juBDwhw6ng0MpU6Xj1a6Grs1FbsLoabW4Iy6pCsmO6LoUvLECWvbpqk7-qBQDew0l7U_uts,5
W2W,Quest Diagnostics - Germantown,35.0926471,-89.8040576,"2075 Exeter Rd Ste 40, Germantown, TN, 38138",2075 Exeter Rd Ste 40,Germantown,TN,38138,Shelby,901-755-5656,901-755-5675,Monday-Friday 7:30 am-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2075+Exeter+Rd+Ste+40,+Germantown,+TN,+38138,+USA/",DGX:NYSE,ATtYBwIP6kkOqfZhrLsqCw6CJR8dSgy4XVAwHkWLSgOzDWEKvvrXkDiB0fPJM2TWQP4Mr3GlmfXEwy8c1lUnSIM8blWsoMJl4V-89OcWEM8eNyaZDQmP53H12ng62HE9RnjjzosmAXCXs6UJKa1-1N9AAiyWwGZCbKmWMZK3PvCz1lK1AIf_,5
JT,Quest Diagnostics - Johnson City ,36.32706,-82.3934405,"1321 Sunset Dr Ste A21, Johnson City, TN, 37604",1321 Sunset Dr Ste A21,Johnson City,TN,37604,Washington,423-283-9952,423-283-0955,Monday-Friday 7:30 am-12:00 pm & 12:30 pm-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1321+Sunset+Dr+Ste+A21,+Johnson+City,+TN,+37604,+USA/",DGX:NYSE,ATtYBwInlhxaYxEwLtActExwTRD3WKbdkxg1h9L4WeVkZGeT0SKY_tUBRff0f0p6ew9hCHcbB7jexhA0IVQSNoHLs3xusEWiXASTM666zCZGZkliOw2VDKX5SWF-AoeiCHMqWW3IstLVvwfxKGi_iFQ15QAmStnBSoP3Hl49o_d63Wk7vAPn,5
S6W,Quest Diagnostics - Knoxville,35.885878,-84.1502697,"11126 Kingston Pike Ste 102, Farragut, TN, 37934",11126 Kingston Pike Ste 102,Farragut,TN,37934,Knox,865-973-7399,865-671-2193,Monday-Friday 7:30 am-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/11126+Kingston+Pike+Ste+102,+Farragut,+TN,+37934,+USA/",DGX:NYSE,,5
IYT,Quest Diagnostics - Lebanon,36.21249203,-86.33690924,"115 Winwood Dr Suite 209, Lebanon, TN, 37087",115 Winwood Dr Suite 209,Lebanon,TN,37087,Wilson,615-453-2781,615-453-2650,Monday-Friday 7:30 am-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/115+Winwood+Dr+Suite+209,+Lebanon,+TN,+37087,+USA/",DGX:NYSE,ATtYBwJlYHpBNV55uVzc0yIdcF-LRWM7vG2bDYS8BNoO15Vkxh7Q810SFjmBS7PyWK7hHaSpBCzeUMg-XDIUyaDeRXrZ1Ji9ENxkG0o_s_MhjXLFmuzqHL9W4da_HOlyWwok7lrkeyIX6MxAM6FTvOyR_8K1EG9tMwLs7pqCOVp3H1Sv8nVd,5
TMU,Quest Diagnostics - Murfreesboro,35.855974,-86.429079,"536 N Thompson Lane Ste F, Murfreesboro, TN, 37129",536 N Thompson Lane Ste F,Murfreesboro,TN,37129,Rutherford,615-900-3346,615-900-3476,Monday-Friday 7:30 am-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/536+N+Thompson+Lane+Ste+F,+Murfreesboro,+TN,+37129,+USA/",DGX:NYSE,ATtYBwKeFTjCnXktz-4yrrraYkMfZgiHqZtIETn8q0u2EcGERDLBsgc4F0QxNVnQ8paK1usuE_beCRvA_5RBFzk7KamR6VUFE-F4J-lECrRqcAbjfPjgmlCgpG0PHsVOlFt4TRbafO-0Eu_LlthGQMywx7py03ffFd3RPQFpjXFuBvhXIAQX,5
NVE,Quest Diagnostics - Patterson,36.1557446,-86.8019911,"1916 Patterson St Ste 103, Nashville, TN, 37203",1916 Patterson St Ste 103,Nashville,TN,37203,Davidson,615-329-1668,615-329-0436,Monday-Friday 8:00 am-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1916+Patterson+St+Ste+103,+Nashville,+TN,+37203,+USA/",DGX:NYSE,ATtYBwLroDoM8ajchXFuv4AtX54jZjat4QfKa8famP8Hunom-NfR_o2_cn7Ao_NkTvayBerUfvGDyJa4tBW0oFEwOCN8qtRRbfeTxzvZW2T3TLjA207yESmJqDRgK6s6SQ8D2-Nbmg4C12sqwa1X4__AT1YXf5-YAOedV8qNHB5lZuMzI3EW,5
S6S,Quest Diagnostics - Smyrna,35.9785512,-86.5595538,"739 President Pl Ste 140, Smyrna, TN, 37167",739 President Pl Ste 140,Smyrna,TN,37167,Rutherford,816-702-5725,615-220-2221,Monday-Friday 7:30 am-11:30 am & 12:30 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/739+President+Pl+Ste+140,+Smyrna,+TN,+37167,+USA/",DGX:NYSE,,5
UU6,Quest Diagnostics - St. Thomas Medical Complex ,36.1295795,-86.8446448,"4230 Harding Road Ste 420, Nashville, TN, 37205",4230 Harding Road Ste 420,Nashville,TN,37205,Davidson,615-879-4794,615-463-8047,m-th 7:30 am-5:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4230+Harding+Road+Ste+420,+Nashville,+TN,+37205,+USA/",DGX:NYSE,ATtYBwIczHq8Km4tnbQhUziBuMUf9oPuiCyEhXO5Ovnl-l5Ors99xToCVLOjYxecuAeKvsxTAlU-Tui1doMBM69qFfdlJZ7CoTwxZpkRE9_bSW89gdnJtMXwaDLkpmZLOOoMfZxAMUnonDGev92xg01Kj8RiZDCPyvJP1pDmIDy8zWxzMV_Q,5
BS5,Quest Diagnostics - Tri Cities ,36.557806,-82.5533171,"105 W Stone Drive Suite 1 H, Kingsport, TN, 37660",105 W Stone Drive Suite 1 H,Kingsport,TN,37660,Sullivan,423-343-4062,423-246-6273,Monday-Friday 7:45 am-5:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/105+W+Stone+Drive+Suite+1+H,+Kingsport,+TN,+37660,+USA/",DGX:NYSE,ATtYBwI3cUVJPMORQpZ6fYZmrLkQNEgXZdwusCHxun62uwnl0gg5ghS6cFNQiTU6Fh-ytGMJwYrH53hnGyXca4-IHnFJ6GBJrodVzMa979gDb56lG8CTCTfC9aV_0gJfNDNnJc88nYPZREsjdUq-QLWJqbRZoPqr1V8et6VXvu045FfKjkgs,5
