Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Fax,Open Hours,URL,Provider,Updated Date,Country,Status,Direction URL,Stock Ticker,Photo Reference,Allergy Region
O28,Quest Diagnostics - Inside Fontana Vons,34.1198922,-117.490461,"7390 Cherry Ave, Fontana, CA, 92336",7390 Cherry Ave,Fontana,CA,92336,San Bernardino,909-329-0238,909-823-2768,Monday-Friday 8:00 am-12:30 pm & 1:30 pm-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/7390+Cherry+Ave,+Fontana,+CA,+92336,+USA/",DGX:NYSE,,12
Q3W,Quest Diagnostics - Inside Forest Ln Tom Thumb Store ,32.9108078,-96.8526477,"3757 Forest Ln, Dallas, TX, 75244",3757 Forest Ln,Dallas,TX,75244,Dallas,469-978-0751,972-243-2462,Monday-Friday 8:00 am-12:30 pm & 1:30 pm-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3757+Forest+Ln,+Dallas,+TX,+75244,+USA/",DGX:NYSE,ATtYBwJNxNhCDQJr9_-k6N87Aef3yx9SjvLgTUfRMC4Vny6UEz-Ypg6e-MXyTiuBxJvWZ7v1DGPiF2PIY1drAi4orLpHm_idWxXi0MPRgLVZeac3En7ou80FZbZm39AbYwGvGf8RBgdJ8Q-iHvWx6lPxvJpEjV0mh4Xf8WPsTKrYQ5MTAcy6,10
V3H,Quest Diagnostics - Inside Fort Collins Safeway Store,40.5251262,-105.0520369,"1426 E Harmony Rd, Fort Collins, CO, 80525",1426 E Harmony Rd,Fort Collins,CO,80525,Larimer,970-596-8533,970-226-3690,Monday-Friday 7:00 am-11:30 am & 12:00 pm-3:30 pm|sa 8:00 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1426+E+Harmony+Rd,+Fort+Collins,+CO,+80525,+USA/",DGX:NYSE,,11
I4Z,Quest Diagnostics - Inside Fresno Vons Store ,36.8647216,-119.7583751,"8949 N Cedar Ave, Fresno, CA, 93720",8949 N Cedar Ave,Fresno,CA,93720,Fresno,559-490-7658,559-436-4356,Monday-Friday 7:00 am-11:00 am & 12:00 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/8949+N+Cedar+Ave,+Fresno,+CA,+93720,+USA/",DGX:NYSE,ATtYBwKfTpE0Mb7m8wNvj4teRqYHWEpq40d6vASjB2AsTeIOKwUYQl9kCheyS8sR88xrcAKaAd5j9GelTr2JIHkb9EHvXrcPhAU1iqruhG8w3vrf_SSOZasSW7NHC_V6cpKe_oSzqd89JX2WVtumkeoj8qJwtX3LMyc3aYHn7JW0c9EmMu3O,13
X5I,Quest Diagnostics - Inside Gainesville Walmart,29.6640051,-82.3007814,"1800 Ne 12th Ave, Gainesville, FL, 32641",1800 Ne 12th Ave,Gainesville,FL,32641,Alachua,352-363-5435,352-378-8998,Monday-Friday 7:00 am-4:00 pm|sa 7:00 am-2:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1800+Ne+12th+Ave,+Gainesville,+FL,+32641,+USA/",DGX:NYSE,ATtYBwK96E6v799SG0hE2Bo1Z_9oNTTiqGCiqj3IeRTtpJl9M14PonTnJXxiiIInj31STmCyF3ZNRBeZPGj2IuQdg0G_GMV1BR0S9XPftg4XV3aS6Y19akvkJmFtmY-B_SUaeflkb3eiYgB8KUJTsWrppyVvFD3WLDlfmfFk1T_2CBHLusF-,3
B2D,Quest Diagnostics - Inside Gaithersburg Safeway Store ,39.1884584,-77.1851559,"20211 Goshen Rd, Gaithersburg, MD, 20879",20211 Goshen Rd,Gaithersburg,MD,20879,Montgomery,202-339-1132,301-330-9995,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-3:30 pm|sa 8:00 am-1:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/20211+Goshen+Rd,+Gaithersburg,+MD,+20879,+USA/",DGX:NYSE,ATtYBwJt-67vFEpw3iohUjWmyzogj_s6x_n1QZju9BAvpuWjn9XKr5ncSt1US05fGM9R2mQyjrv1PjIOJp_MyuZxGwRxxX0us1eH9JNMj0NGMVMnPQew0C49BPFiVnB0u1o_TEu-rJ0do7bw3ZELsQvCQ9vtRM4UYSLFmneG3_lRVxKBQsjB,2
P1V,Quest Diagnostics - Inside Gambrills Safeway Store,39.0401814,-76.6802485,"2644 Chapel Lake Dr, Gambrills, MD, 21054",2644 Chapel Lake Dr,Gambrills,MD,21054,Anne Arundel,410-451-4040,410-451-4321,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2644+Chapel+Lake+Dr,+Gambrills,+MD,+21054,+USA/",DGX:NYSE,ATtYBwKJtGjDkNcgJSmYpdr0Bvdl848rPJgeVYfFjFdJcPNu66i-FwdOBEIFIcO_aIBjkqQJuLIrDuOjAEckFpG_s8gKeKJsr3sLXART4z7y0cFhuIYLlRpHEG4VIuCdpaRkp5AifFM0UVrIrxMGqlQTR1gEoR1GtLL7-ot37BLITEWGnJfX,2
E3D,Quest Diagnostics - Inside Garland Tom Thumb Store ,32.9608348,-96.6668328,"2645 Arapaho, Garland, TX, 75044",2645 Arapaho,Garland,TX,75044,Dallas,972-414-9290,972-414-9296,Monday-Friday 8:00 am-5:00 pm|sa 8:00 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2645+Arapaho,+Garland,+TX,+75044,+USA/",DGX:NYSE,ATtYBwLdS1IdrCPO3V7xF3FNeR5mmZjNLgOGBJ_Q83Ig3X7JdEUDeBmBUtmI9TzZ2yqS4pxXH87q9fN4kimCHsZbk_HfY9IOqLP__wKbZMv7HwK_04a951-lz9nX_bqbRwxngXeSq-zCqK6ucN950AEReWMJpXjoXWNezaiwbCuQb_pgqArJ,10
Q4V,Quest Diagnostics - Inside Gig Harbor Safeway Store ,47.3022562,-122.5757796,"4831 Point Fosdick Dr Nw, Gig Harbor, WA, 98335",4831 Point Fosdick Dr Nw,Gig Harbor,WA,98335,Pierce,360-592-6131,253-851-1080,Monday-Friday 7:30 am-12:00 pm & 1:00 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4831+Point+Fosdick+Dr+Nw,+Gig+Harbor,+WA,+98335,+USA/",DGX:NYSE,ATtYBwK7QpBfpfTeZQcOi3oQrD7zlkqfR-xYtDxhWBb1LZ816tMxoZ9gdac-uDlAG04eG9fNYOququJNnlh_t3sO-rCClSRLiAB4xXR0yEKL1L_GvQ_AED3oYh6MoPgdFQk4nLyOX6UEWD2Z_9r4QsgihzC7bd0Yt-ev3pXyK9Rx-h6gH-Gv,17
B2L,Quest Diagnostics - Inside Grand Junction Safeway Store,39.0910442,-108.5138544,"2901 F Rd, Grand Junction, CO, 81504",2901 F Rd,Grand Junction,CO,81504,Mesa,970-203-5685,970-255-6605,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2901+F+Rd,+Grand+Junction,+CO,+81504,+USA/",DGX:NYSE,ATtYBwKgngWQtGxPnmVCBzK6KtmGIA6qEgZu7S1qDKlgx7Lrq3nokjH38AVyjQ9ardPgrxWG_IaN3-t4X2hW93r9FYjG7-q690QKNy23NGNP0rqFpXFCfA6FLZQvohnOZrBe3IOwRTo7GSJxrqmDfwBqIeKdnQQNoJD21FJxk6C-Et9fyrfE,11
E3E,Quest Diagnostics - Inside Grand Prairie Tom Thumb Store ,32.6712403,-97.0033522,"4215 S Carrier Pkwy, Grand Prairie, TX, 75052",4215 S Carrier Pkwy,Grand Prairie,TX,75052,Dallas,972-262-1166,972-262-1226,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4215+S+Carrier+Pkwy,+Grand+Prairie,+TX,+75052,+USA/",DGX:NYSE,ATtYBwIZC4HLX0DPI6JfIytKvOI2up9djXqqu-uo7VHhiD7O6UUPOJZKrQppyuqc8IZia-s8eWF1W6taoCfEBw1ivkF0PcCS-lzpuX75w6fKcoiUHAW6IJoIvthca142dEIKgugQaOZKLbmtE6b5kMaQMLNvhDLZ-PPUURCuHmDqg4eMmLBm,10
P3G,Quest Diagnostics - Inside Grapevine Tom Thumb Store ,32.9388333,-97.0971472,"302 S Park Blvd, Grapevine, TX, 76051",302 S Park Blvd,Grapevine,TX,76051,Tarrant,682-277-5953,817-329-3640,Monday-Friday 7:30 am-12:00 pm & 1:00 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/302+S+Park+Blvd,+Grapevine,+TX,+76051,+USA/",DGX:NYSE,ATtYBwJ2B6RGiAKwpQpVDkvsczd_NYmfH7LCY4pU21tN1RwOhwThuOk5pRMyRv2gUmE0k9_1kaNCUQdDZhC11gCtp34xuo7sJHK2X44LigVj0UKYQroZYiCDPThzU9ffNZdhaozOQNF-HhE7NTGhWov1Y9Lun02jqm27WcfGUSkKKdD1T2CR,10
C3J,Quest Diagnostics - Inside Greeley Safeway Store,40.3944135,-104.7527033,"4548 Centerplace Dr, Greeley, CO, 80634",4548 Centerplace Dr,Greeley,CO,80634,Weld,970-216-3299,970-330-0575,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4548+Centerplace+Dr,+Greeley,+CO,+80634,+USA/",DGX:NYSE,ATtYBwKwyQhGFT1oX2vGAa8nVreAaJxgAQGDXxb7V-PasD6OyI7igQ_4cftt5y56Dm9781k4eWb8Ndu4D2bGMJnIj4WcA0VVm3YvYU1JGo-HtfXhgTGxsotZqnCZ8FEj6HmszVkqMlRhmBNDwmy85Gaf6k7f5T5XTcQehs9_SzZR5arWBzPE,11
T7C,Quest Diagnostics - Inside Grover Beach Vons,35.1197726,-120.6104609,"1758 W Grand Ave, Grover Beach, CA, 93433",1758 W Grand Ave,Grover Beach,CA,93433,San Luis Obispo,805-305-3255,805-473-5747,Monday-Friday 7:00 am-11:30 am & 12:30 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1758+W+Grand+Ave,+Grover+Beach,+CA,+93433,+USA/",DGX:NYSE,ATtYBwLFWbrOahGy1eC_MOMZwpkQp1ECaoLVdr5hWmtzawU_ozhsrMVzpYAtwf0ma3Lr9tQwedqB_-2omqEmIciQR0WNoWYV7YxyUuNKhCsN3I8q33WtAP0dKtM9qLF3npFJ2eywCKVPm_QG0iEetU4yjfZEz2HWuQbLTWDwknbPiH-7S20S,14
P1W,Quest Diagnostics - Inside Hanover Safeway Store,39.1519216,-76.7228763,"7643 Arundel Mills Blvd, Hanover, MD, 21076",7643 Arundel Mills Blvd,Hanover,MD,21076,Anne Arundel,410-799-7799,410-799-7990,Monday-Friday 7:00 am-11:30 am & 12:30 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/7643+Arundel+Mills+Blvd,+Hanover,+MD,+21076,+USA/",DGX:NYSE,ATtYBwIGcbs41VDEnJRXaE3Detapizob6j5lQ1U_8HiaoDKpM63KtYxma0v6ax00H0UaQYbIg99V3tqyc8Hlt8k-2qbc6cArMpqVNCr0KcSZhKJMlwk_1RWK46E1jU5yp6YMRKIBDPmWz0eO9Fcj5MooO797GT4ZqyVXVSnRL9brkY6j5NVI,2
B2C,Quest Diagnostics - Inside Harford Rd Safeway Store ,39.3393729,-76.5712245,"4401 Harford Rd, Baltimore, MD, 21214",4401 Harford Rd,Baltimore,MD,21214,Baltimore city,410-444-2020,410-444-2022,Monday-Friday 6:30 am-12:00 pm & 1:00 pm-2:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4401+Harford+Rd,+Baltimore,+MD,+21214,+USA/",DGX:NYSE,ATtYBwIont2CBhVjgrKuem8Bhq-RhiENTwHiZEaNRW4C9hW1LrVKs4CytWUYtvArrYx5Zj2jGl1SHVe_duVuNtLZya1b_QD8fWMC814YlrWyXHzGRVWVh9I0yslM__GiJd59puuLbgEZqcSbF2-RYnTBF97IDiWMuBE7aimLX7KOO9ZNjs5v,2
W3M,Quest Diagnostics - Inside Hollister Safeway Store ,36.8383844,-121.3918697,"591 Tres Pinos Rd, Hollister, CA, 95023",591 Tres Pinos Rd,Hollister,CA,95023,San Benito,831-902-2070,831-630-5751,Monday-Friday 7:30 am-11:30 am & 12:30 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/591+Tres+Pinos+Rd,+Hollister,+CA,+95023,+USA/",DGX:NYSE,ATtYBwJzpEMD6b-KJhwCr7qiWPsJZyilDeH7wEgm_rMp9o0FrVrREkzTSm0eQzPnX2kjTy8YCHhAg29ufVMoasmlRJ1KRQcwsJCBhz4U-TFd8ApfF2J1yiS0REEKv1F16BaT4qLAP53t2DX6vG1Vb4wFlvMREac7BEXY6bPtp0FrpQIJJF3A,13
Q1V,Quest Diagnostics - Inside Hulen St Tom Thumb Store ,32.7058911,-97.3883203,"3100 S Hulen St, Fort Worth, TX, 76109",3100 S Hulen St,Fort Worth,TX,76109,Tarrant,817-570-7007,817-570-7021,Monday-Friday 7:30 am-12:00 pm & 1:00 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3100+S+Hulen+St,+Fort+Worth,+TX,+76109,+USA/",DGX:NYSE,ATtYBwL0rSEhh3KfTaSBVXXszmQtmz5Mfq4NPmj14ILqQaq_MKgLjjLbqO1u4nI7X-cYzp1ccAjiWxQa-mOHGK4fyxAixBvD68nEDCpy1AwFQd7b9i--dtTEZJI_cSjAyDcBEpyZg6-o2etIzln_KaT5xci1sR85u-M4rDu8wTN-NyaQpeCc,10
I4T,Quest Diagnostics - Inside Huntington Beach Vons Store ,33.6584165,-117.9731848,"8891 Atlanta Ave, Huntington Beach, CA, 92646",8891 Atlanta Ave,Huntington Beach,CA,92646,Orange,714-465-1608,714-374-3983,Monday-Friday 8:00 am-12:00 pm & 1:00 pm-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/8891+Atlanta+Ave,+Huntington+Beach,+CA,+92646,+USA/",DGX:NYSE,ATtYBwL_6HCBffBpbUWoGpcRB9ccEB10E11oCfgw2JsjPtgsfmJv2B-YnBSSmtR5Kw96tuRnAqTFUVQN4pJ7MV-J9ZdRYuJEbv2jedPT0u2H0XtsXTRT_NXpzeQ0xXTNem1GuEelfKz5erkDsN1aG3MvbKjfij4qe1sVJeHi6s2I4pPoF07Q,99
C4S,Quest Diagnostics - Inside Hutchinson Park Drive Walmart Store,30.3422851,-81.5454203,"9890 Hutchinson Park Dr, Jacksonville, FL, 32225",9890 Hutchinson Park Dr,Jacksonville,FL,32225,Duval,904-496-5458,904-724-2223,Monday-Friday 7:00 am-4:00 pm|sa 7:00 am-11:00 am,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/9890+Hutchinson+Park+Dr,+Jacksonville,+FL,+32225,+USA/",DGX:NYSE,ATtYBwKcSnSzbIUY1VO7YF9HqE9vmDXYeH2wc8mifSAJ3Vsz6lhZ861BXcykkUTbjpIa8JB5iLqg1_JIYdFlY_Ak33dn0t0Fiq3Pu6Qik1s9aSy_8A1hdu7tWLmflp4HURRMseA59Djh0OBpT17dYOx4yn_uJjvHerY86teIOjTuFEnf-vs8,99
E2P,Quest Diagnostics - Inside Issaquah Safeway Store ,47.5415131,-122.0481556,"735 Nw Gilman Blvd, Issaquah, WA, 98027",735 Nw Gilman Blvd,Issaquah,WA,98027,King,425-427-9900,425-427-9994,Monday-Friday 7:30 am-12:00 pm & 1:00 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/735+Nw+Gilman+Blvd,+Issaquah,+WA,+98027,+USA/",DGX:NYSE,ATtYBwK797C2aMRt7Br3gCaldwViKeJR9vcUycVzK3895s1q3c3LQoNPRYDxKYumUjzWGej0Q8Aw6bUL3OfMxaV-fawvhyRYxqbckZ3_yYIY7ulRM_IzZ82swYbPPBEr9VCV9yzUJv1GGYJSjhDhSzgP_FfvSDwNn2nB70tnG4pxswHnc_xj,17
K4L,Quest Diagnostics - Inside Jackson Safeway Store ,38.3682483,-120.8000106,"12110 Industry Blvd, Jackson, CA, 95642",12110 Industry Blvd,Jackson,CA,95642,Amador,209-714-8064,209-257-1525,Monday-Friday 8:00 am-12:00 pm & 1:00 pm-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/12110+Industry+Blvd,+Jackson,+CA,+95642,+USA/",DGX:NYSE,ATtYBwLw88BHhBlZmvMy8I4MH92nP7Koe5viXYb_2x-pxKV56MCqIIfLSDthhkqg4rn4iDgBZJ8JWuDdDLevGQd6DK2wIxNZssLu12HWr9VN8xgxhEOQRVTBlVdaFKK3PSReuux1rwzN9T1wX74hz6MeY-8WgjRZwmQItYsic4ZqFuWeC-DP,14
F2U,Quest Diagnostics - Inside Keizer Safeway Store ,44.9963851,-123.0239939,"4990 River Rd N, Salem, OR, 97303",4990 River Rd N,Salem,OR,97303,Marion,971-240-4252,503-393-3833,Monday-Friday 7:30 am-12:00 pm & 1:00 pm-4:30 pm|sa 8:00 am-12:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4990+River+Rd+N,+Salem,+OR,+97303,+USA/",DGX:NYSE,ATtYBwLfUqBsFfP_rQw7KpPpaCQuEVyy4zfiw8IzYqCFruoJCwaFzBJn7154-sQPvWegudfexp7ukvw7xc8ixLJ-PcMTUTA0mbwCyYpNZtNfzDeMejkOcNOrUsNETlWIKQpegIFaWWdbar3Utf1KxZiMqXatqmFdMhtGXUgAsCrZpdRE3nk,17
E3T,Quest Diagnostics - Inside Keller Tom Thumb Store ,32.9322285,-97.2280178,"1000 Keller Pkwy, Keller, TX, 76248",1000 Keller Pkwy,Keller,TX,76248,Tarrant,817-379-9334,817-379-9344,Monday-Friday 7:30 am-12:00 pm & 1:00 pm-4:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1000+Keller+Pkwy,+Keller,+TX,+76248,+USA/",DGX:NYSE,ATtYBwJJjHB8rGYXjAhlv7GDRKCltf4iDJzqlsmGtFSHY2vMGVY86-6HobgRkjjVYG6qwg4p61ooz-3DYc-nZwk6LtNuiRPTg8KEtFiWPqnrtrDh1j27lOTDBaEWc1rLeQaED0YD8POCjr7-GeRb0y__RG3SsnZSdb9YEH35xY6_XjU2Eq7N,10
P1X,Quest Diagnostics - Inside Kings Street Safeway Store ,38.8278531,-77.0898301,"3526 King St, Alexandria, VA, 22302",3526 King St,Alexandria,VA,22302,Alexandria city,571-431-6109,571-431-6580,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-4:00 pm|sa 7:00 am-11:00 am,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3526+King+St,+Alexandria,+VA,+22302,+USA/",DGX:NYSE,ATtYBwJNxy6HH2IjpVQuOcYmL3NKo944AQw1i2FZoKDGH4nqh2WmwI-zkgxFi3xo0CY9EJ5UxdmXJHfIzvsjRgG4wKUcnwgD0Oa8I1XbqMQ9Yh3clHY7gmWOoFGhGuIVhgkqMWgDGzqdK6Q7Vimd9qDZQwyhUAwD3BHKJmHOpqfHw0hbL-Qy,2
K4M,Quest Diagnostics - Inside La Crescenta Vons Store ,34.2307869,-118.2488906,"3233 Foothill Blvd, La Crescenta, CA, 91214",3233 Foothill Blvd,La Crescenta,CA,91214,Los Angeles,818-330-8064,818-236-3066,Monday-Friday 7:00 am-11:30 am & 12:30 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3233+Foothill+Blvd,+La+Crescenta,+CA,+91214,+USA/",DGX:NYSE,ATtYBwLsst55nWYvLC1QtqHRLcTsyNb4Wc_vx11WFnVv8ViwrEnBd2s_E8skwrh0bKuApr631TYEc-nfLQeuXzP5YD-YAOHBv3Q73xTaLBtCMqKe_92k8LWOl0IDsmKJI2Mlep9a7qqhSSTFkWmpst1Cb3i2UpP_vJbxXFrl788OYoWDlfOn,13
R1A,Quest Diagnostics - Inside La Quinta Vons Store ,33.714907,-116.2981629,"78-271 State Hwy 111, La Quinta, CA, 92253",78-271 State Hwy 111,La Quinta,CA,92253,Riverside,760-238-4096,760-564-1785,Monday-Friday 6:30 am-11:00 am & 12:00 pm-3:30 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/78-271+State+Hwy+111,+La+Quinta,+CA,+92253,+USA/",DGX:NYSE,ATtYBwL5HQ32hde7eoNT8kEdYNcDK7LrYL0R0qooRdczybJ5Ax5hfeEj4xgyTghAzQg5glOoaTYoDYeN5PUL8KW0pIW6mRlFVX8ahBiebe0U4iwQ5QbR3JSpzGsSo33gXv9fYmeAxf287S1rS3lCXt_LwXLdFo5HKCqIR2311uT3AyTDlLW4,12
X5L,Quest Diagnostics - Inside Lake Worth Walmart Store,26.5747394,-80.1144179,"4545 Hypoluxo Rd, Lake Worth, FL, 33463",4545 Hypoluxo Rd,Lake Worth,FL,33463,Palm Beach,561-246-4231,561-969-9596,Monday-Friday 7:00 am-4:00 pm|sa 7:00 am-2:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4545+Hypoluxo+Rd,+Lake+Worth,+FL,+33463,+USA/",DGX:NYSE,ATtYBwJVwUwiwg74_7yoOsuNNXrgaoNtj03AmUOll4uLeInVd3v5TzBIdR_R1UWYWheI5kT7ltz_0O9T1IRZeFsXcfO30FWJTDeAqWmKL_TIbxwWAV5NsRQfUjIQMWoaIhno115zkPBekm_7O4Z9ao_mzm-CJD54THfWY5dZ1W8b_MsE9Fmu,99
C2O,Quest Diagnostics - Inside Lakeway Randalls Store,30.3413855,-97.9663747,"2301 Ranch Rd 620 South, Austin, TX, 78734",2301 Ranch Rd 620 South,Austin,TX,78734,Travis,512-263-2000,512-263-2026,Monday-Friday 7:30 am-5:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2301+Ranch+Rd+620+South,+Austin,+TX,+78734,+USA/",DGX:NYSE,ATtYBwIvyek-FyxIts7gZuVnd_llUWbl6qg6NxkZuvHHiC6oH-m0mjlbtF72sonjlNkH0Jd_0IpB-Uy_kBP4H8zTikGx6oVgPjC0lZUBDgq9uVKPcBsAMv_S7ejcs1GECgTf946IcLnmthCIbfooaLsmfdyyBbQGDDViQp3xuI_uuD_rAPWe,10
C3B,Quest Diagnostics - Inside Lakewood Safeway Store ,39.6812864,-105.1226598,"11088 W Jewell Ave, Denver, CO, 80232",11088 W Jewell Ave,Denver,CO,80232,Jefferson,303-345-4220,303-988-1600,Monday-Friday 7:00 am-12:00 pm & 1:00 pm-4:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/11088+W+Jewell+Ave,+Denver,+CO,+80232,+USA/",DGX:NYSE,ATtYBwJddQrPCoqCn8UEAyKq9krWjXT1c4kU0NoUbpvBg05oECNNt8ZYnyxOJWnkX49l9NcaBC5l85wqXLWEng2nFhgH0kdM9X0KyDP_ijV1Jp-o04jvEAvPCyGQrCGMFrUNVloigmT0YdGiT_lXdqQgkdHpLox5pXJIaX4AI_oJQcPyYE8,11
X5H,Quest Diagnostics - Inside Lancaster Walmart Supercenter,32.5900693,-96.8220195,"150 N I 35 E, Lancaster, TX, 75146",150 N I 35 E,Lancaster,TX,75146,Dallas,972-362-5296,972-230-7790,Monday-Friday 7:00 am-4:00 pm|sa 7:00 am-11:30 am & 12:00 pm-2:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/150+N+I+35+E,+Lancaster,+TX,+75146,+USA/",DGX:NYSE,,10
F3W,Quest Diagnostics - Inside Laplata Safeway Store,38.5420725,-76.9821579,"40 Shining Willow Way, La Plata, MD, 20646",40 Shining Willow Way,La Plata,MD,20646,Charles,301-934-5677,301-934-5799,"m,w 10:30 am-12:00 pm & 1:00 pm-4:00 pm|t,th,f 7:30 am-12:00 pm & 1:00 pm-4:00 pm",https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/40+Shining+Willow+Way,+La+Plata,+MD,+20646,+USA/",DGX:NYSE,ATtYBwJcnWdL6PcSYceC0sC4L-Rt_63kBWSZbF_OL9IFPJHPbi_A0KkaZwagOgvTYnTLLeNCzQs-gkq1axrzCLQ8P-MNrVYACI9pwWoF5HPSdlyx4k_-p85Nd8shY3dYGX3M3ox1U1TRaokdbl9-3mxyCxvIfqdVbP5sQhDLp96FdjWwk5h3,2
X5J,Quest Diagnostics - Inside Lem Turner Walmart Store,30.4505193,-81.7067039,"12100 Lem Turner Rd, Jacksonville, FL, 32218",12100 Lem Turner Rd,Jacksonville,FL,32218,Duval,904-312-7509,904-765-7727,Monday-Friday 7:00 am-4:00 pm|sa 7:00 am-2:00 pm,https://appointment.questdiagnostics.com/patient/findlocation,Quest Diagnostics,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/12100+Lem+Turner+Rd,+Jacksonville,+FL,+32218,+USA/",DGX:NYSE,,99
